,ANCSTRY1,ANCSTRY2,RLABOR,WWII,WEEK89
1148,32,999,1,0,52
1149,920,32,6,0,13
1150,32,920,1,0,6
1151,32,920,0,0,0
1152,939,999,3,0,0
1153,939,999,1,0,52
1154,939,999,1,0,52
1155,32,50,1,1,52
1156,32,50,6,0,0
1157,32,50,1,0,52
1158,32,999,6,0,0
1159,416,999,6,0,0
1160,939,999,1,0,52
1161,939,999,0,0,0
1162,939,999,0,0,0
1163,939,999,0,0,0
1164,50,999,6,1,0
1165,50,999,6,0,0
1166,32,50,1,0,52
1167,22,50,1,0,36
1168,32,50,6,0,8
1169,32,50,0,0,0
1170,50,999,1,0,52
1171,50,999,0,0,0
1172,939,999,1,0,52
1173,939,999,1,0,52
1174,32,50,6,0,18
1175,900,999,1,0,36
1176,900,920,1,0,52
1177,900,920,1,0,28
1178,900,920,0,0,0
1179,900,920,0,0,0
1180,900,999,6,1,0
1181,900,999,6,0,0
1182,900,999,1,0,52
1183,900,999,6,0,0
1184,900,999,1,0,9
1185,900,999,6,0,0
1186,22,999,1,1,52
1187,32,22,6,0,0
1188,50,999,6,0,0
1189,21,999,6,0,0
1190,999,999,1,0,52
1191,999,999,6,0,12
1192,999,999,0,0,0
1193,999,999,0,0,0
1194,999,999,0,0,0
1195,999,999,0,0,0
1196,939,999,6,0,0
1197,999,999,6,0,0
1198,939,999,1,0,52
1199,939,999,6,0,52
1200,22,50,1,0,26
1201,87,22,6,0,0
1202,22,32,6,0,0
1203,22,32,6,1,0
1204,920,50,1,0,52
1205,22,999,1,0,40
1206,22,999,1,0,50
1207,22,999,0,0,0
1208,22,999,0,0,0
1209,22,999,0,0,0
1210,999,999,1,0,52
1211,999,999,1,0,52
1212,999,999,1,0,52
1213,999,999,0,0,0
1214,22,999,6,0,0
1215,939,999,3,0,0
1216,939,999,6,0,0
1217,50,999,1,0,52
1218,50,999,0,0,0
1219,999,999,0,0,0
1220,920,22,3,0,21
1221,82,999,1,0,52
1222,89,999,1,0,52
1223,924,999,3,0,15
1224,924,999,1,0,52
1225,939,999,1,0,52
1226,939,999,1,0,52
1227,939,999,6,0,4
1228,32,999,1,0,52
1229,87,999,6,0,0
1230,32,87,0,0,0
1231,32,87,0,0,0
1232,939,999,1,0,52
1233,26,999,1,0,50
1234,32,999,6,0,0
1235,26,32,1,0,52
1236,26,32,0,0,0
1237,939,999,6,0,52
1238,32,999,1,0,52
1239,50,999,1,0,40
1240,22,50,0,0,0
1241,32,22,0,0,0
1242,900,999,6,0,0
1243,900,999,3,1,12
1244,900,999,1,0,5
1245,900,999,1,0,52
1246,900,999,1,0,52
1247,900,999,6,0,6
1248,900,999,6,0,0
1249,900,999,1,0,52
1250,900,999,6,0,0
1251,900,999,0,0,0
1252,900,999,0,0,0
1253,26,32,1,0,52
1254,22,999,6,0,0
1255,22,999,1,0,40
1256,32,51,1,0,51
1257,900,999,3,0,50
1258,900,999,6,0,0
1259,900,999,0,0,0
1260,900,999,0,0,0
1261,900,999,0,0,0
1262,22,88,6,0,1
1263,22,32,1,1,35
1264,939,999,1,0,52
1265,939,999,1,0,52
1266,939,999,1,0,16
1267,900,999,1,0,52
1268,900,999,1,0,52
1269,900,999,0,0,0
1270,87,999,1,0,52
1271,87,999,1,0,52
1272,87,999,6,0,10
1273,87,999,0,0,0
1274,939,999,6,0,0
1275,22,88,1,0,52
1276,234,999,1,0,52
1277,32,50,1,0,52
1278,88,999,1,0,52
1279,32,999,1,0,52
1280,32,88,0,0,0
1281,22,26,1,0,52
1282,50,142,1,0,52
1283,32,50,1,0,52
1284,50,32,0,0,0
1285,50,32,0,0,0
1286,87,999,3,0,48
1287,11,999,3,0,0
1288,32,999,1,0,52
1289,32,999,1,0,52
1290,50,999,1,0,52
1291,50,999,6,0,18
1292,195,999,1,0,52
1293,195,999,1,0,52
1294,195,999,0,0,0
1295,195,999,0,0,0
1296,939,999,1,0,52
1297,50,22,1,0,49
1298,32,999,4,0,51
1299,939,999,1,0,46
1300,939,999,1,0,28
1301,22,999,1,0,52
1302,22,999,0,0,0
1303,97,999,1,0,52
1304,22,32,1,0,52
1305,88,999,2,0,33
1306,22,32,0,0,0
1307,32,50,1,0,52
1308,920,22,1,0,52
1309,22,88,1,0,50
1310,22,999,1,0,50
1311,924,999,1,0,52
1312,88,920,1,0,52
1313,920,999,1,0,52
1314,32,920,0,0,0
1315,32,920,0,0,0
1316,999,999,0,0,0
1317,87,22,1,0,52
1318,22,999,1,0,52
1319,22,87,0,0,0
1320,22,999,6,1,0
1321,22,999,1,0,28
1322,32,999,1,0,52
1323,32,999,0,0,0
1324,88,999,1,0,52
1325,999,999,1,0,52
1326,939,999,1,0,14
1327,939,999,6,0,20
1328,939,999,0,0,0
1329,939,999,1,0,52
1330,939,999,1,0,52
1331,939,999,6,0,0
1332,939,999,1,0,52
1333,939,999,6,0,0
1334,939,999,1,0,51
1335,939,999,6,0,0
1336,939,999,0,0,0
1337,87,999,1,0,52
1338,88,999,6,0,0
1339,88,999,6,0,0
1340,88,999,1,0,36
1341,939,999,1,0,27
1342,939,999,6,0,0
1343,920,999,6,0,0
1344,939,999,6,0,19
1345,939,999,3,0,8
1346,999,999,6,0,0
1347,920,50,1,0,40
1348,22,999,1,0,52
1349,22,32,0,0,0
1350,939,999,6,0,0
1351,939,999,1,0,24
1352,939,999,6,0,0
1353,939,999,1,0,52
1354,939,999,1,0,0
1355,999,999,1,1,52
1356,999,999,6,0,0
1357,50,920,1,0,52
1358,920,999,1,0,48
1359,50,920,1,0,50
1360,920,999,6,0,0
1361,32,999,1,0,45
1362,51,32,2,0,45
1363,32,51,0,0,0
1364,939,999,1,0,52
1365,939,999,1,0,0
1366,939,999,6,0,20
1367,21,50,1,0,20
1368,50,999,1,0,52
1369,920,21,1,0,46
1370,21,50,0,0,0
1371,50,999,1,0,36
1372,50,999,6,0,0
1373,50,999,6,0,0
1374,50,999,1,0,52
1375,999,999,1,0,52
1376,999,999,0,0,0
1377,999,999,0,0,0
1378,939,999,1,0,26
1379,939,999,1,0,52
1380,939,999,0,0,0
1381,939,999,0,0,0
1382,999,999,6,0,0
1383,940,999,1,0,52
1384,940,999,6,0,0
1385,940,999,0,0,0
1386,940,999,0,0,0
1387,940,999,0,0,0
1388,50,999,1,0,50
1389,32,999,1,0,16
1390,32,50,1,0,50
1391,22,999,1,0,52
1392,22,999,0,0,0
1393,87,999,1,0,52
1394,87,999,3,0,52
1395,87,999,6,0,40
1396,50,21,1,0,52
1397,21,50,1,0,52
1398,999,999,0,0,0
1399,939,999,6,0,0
1400,996,999,6,0,0
1401,939,999,1,0,52
1402,50,999,6,0,0
1403,109,999,4,0,52
1404,22,999,1,0,52
1405,939,999,1,0,49
1406,32,999,1,0,52
1407,32,999,0,0,0
1408,32,920,1,0,52
1409,32,920,1,0,47
1410,32,999,1,0,52
1411,939,999,1,0,52
1412,939,999,0,0,0
1413,999,999,6,0,0
1414,999,999,6,0,0
1415,26,50,1,0,52
1416,50,11,6,0,48
1417,50,26,0,0,0
1418,50,26,0,0,0
1419,26,50,0,0,0
1420,26,50,0,0,0
1421,87,920,1,0,52
1422,32,999,1,0,52
1423,32,999,1,0,52
1424,22,999,1,0,52
1425,920,50,1,0,52
1426,920,22,0,0,0
1427,750,999,0,0,0
1428,776,999,1,0,20
1429,920,999,6,1,0
1430,999,999,6,0,0
1431,999,999,1,0,52
1432,32,999,1,0,52
1433,32,999,6,0,0
1434,32,999,0,0,0
1435,939,999,6,0,0
1436,939,999,6,0,0
1437,939,999,6,0,0
1438,939,999,1,0,52
1439,939,999,0,0,0
1440,939,999,1,0,52
1441,50,920,6,0,8
1442,50,920,0,0,0
1443,939,999,1,0,52
1444,939,999,1,0,52
1445,939,999,1,0,52
1446,939,999,6,0,0
1447,939,999,0,0,0
1448,939,999,6,0,6
1449,22,920,6,0,0
1450,22,920,6,0,0
1451,939,999,1,0,51
1452,50,999,1,0,52
1453,996,999,1,0,52
1454,996,999,6,0,0
1455,939,999,1,0,52
1456,939,999,1,0,52
1457,939,999,0,0,0
1458,999,999,1,0,0
1459,32,920,1,0,52
1460,999,999,1,0,52
1461,920,999,1,0,41
1462,920,999,1,0,52
1463,939,999,1,0,52
1464,939,999,3,0,0
1465,939,999,6,0,0
1466,939,999,3,0,0
1467,939,999,1,0,52
1468,939,999,1,0,52
1469,900,999,1,0,52
1470,900,999,1,0,52
1471,900,999,1,0,30
1472,900,999,1,0,35
1473,900,999,1,0,35
1474,900,999,6,0,0
1475,900,999,0,0,0
1476,22,999,1,0,32
1477,32,999,3,0,36
1478,32,999,0,0,0
1479,22,999,1,0,52
1480,22,26,1,0,40
1481,22,26,1,0,10
1482,939,999,1,0,52
1483,939,999,1,0,52
1484,939,999,0,0,0
1485,939,999,6,0,0
1486,900,999,6,0,0
1487,900,999,6,0,0
1488,920,999,1,0,52
1489,32,26,3,0,43
1490,920,999,0,0,0
1491,900,999,1,0,42
1492,900,999,1,0,52
1493,900,999,0,0,0
1494,900,999,0,0,0
1495,900,999,6,0,0
1496,939,999,1,0,26
1497,939,999,1,0,52
1498,999,999,1,1,15
1499,999,999,1,0,12
1500,22,50,1,0,52
1501,32,50,1,0,52
1502,939,999,1,0,52
1503,939,999,1,0,52
1504,999,999,0,0,0
1505,999,999,0,0,0
1506,999,999,0,0,0
1507,22,32,1,0,52
1508,750,999,6,0,0
1509,900,920,1,0,52
1510,900,920,0,0,0
1511,900,999,6,0,14
1512,999,999,1,1,0
1513,999,999,6,0,0
1514,939,999,1,0,0
1515,939,999,6,0,0
1516,939,999,0,0,0
1517,939,999,1,0,52
1518,22,999,1,0,52
1519,939,999,0,0,0
1520,939,999,0,0,0
1521,999,999,1,0,52
1522,22,999,6,0,24
1523,22,999,0,0,0
1524,22,999,0,0,0
1525,22,999,0,0,0
1526,22,999,0,0,0
1527,999,999,0,0,0
1528,999,999,6,1,0
1529,999,999,6,0,0
1530,999,999,1,0,52
1531,32,153,1,0,52
1532,939,999,1,0,52
1533,939,999,1,0,52
1534,939,999,0,0,0
1535,22,999,1,0,52
1536,22,999,1,0,52
1537,22,999,1,0,40
1538,22,999,1,0,0
1539,22,50,1,0,52
1540,22,50,1,0,52
1541,22,999,1,0,52
1542,22,999,6,0,0
1543,22,999,0,0,0
1544,22,999,0,0,0
1545,22,999,0,0,0
1546,51,920,1,0,6
1547,50,999,1,0,52
1548,50,999,1,0,52
1549,999,999,1,0,37
1550,50,999,0,0,0
1551,50,999,0,0,0
1552,50,999,0,0,0
1553,999,999,1,0,52
1554,999,999,1,0,52
1555,939,999,1,0,49
1556,939,999,1,0,6
1557,939,999,0,0,0
1558,939,999,0,0,0
1559,22,920,1,0,52
1560,22,999,1,0,52
1561,22,920,0,0,0
1562,924,999,4,0,52
1563,924,999,6,0,16
1564,924,999,0,0,0
1565,924,999,0,0,0
1566,939,999,1,0,52
1567,142,153,1,0,52
1568,996,999,1,0,52
1569,996,999,0,0,0
1570,22,999,1,0,52
1571,22,999,1,0,52
1572,22,999,1,0,20
1573,26,32,6,1,0
1574,50,999,6,0,0
1575,900,999,1,0,42
1576,900,999,1,0,44
1577,522,999,1,0,18
1578,308,999,1,0,13
1579,900,999,1,0,20
1580,900,999,6,0,0
1581,50,999,1,0,52
1582,811,89,1,0,52
1583,26,50,1,0,52
1584,924,999,1,0,52
1585,924,999,6,0,52
1586,924,999,0,0,0
1587,924,999,0,0,0
1588,32,50,1,0,52
1589,50,142,1,0,43
1590,32,50,0,0,0
1591,125,22,1,0,52
1592,939,999,1,0,48
1593,900,999,1,0,52
1594,900,999,1,0,52
1595,900,999,0,0,0
1596,87,999,1,0,10
1597,50,32,3,0,0
1598,50,22,1,0,0
1599,920,999,1,0,40
1600,114,999,1,0,52
1601,88,22,1,0,52
1602,50,999,6,0,12
1603,111,999,1,0,52
1604,50,999,1,0,52
1605,32,920,6,0,4
1606,939,999,0,0,0
1607,939,999,0,0,0
1608,939,999,0,0,0
1609,50,999,6,0,0
1610,300,999,1,0,52
1611,303,999,1,0,50
1612,300,303,3,0,0
1613,300,303,0,0,0
1614,300,303,0,0,0
1615,300,303,0,0,0
1616,900,999,1,0,40
1617,900,999,1,0,50
1618,900,999,0,0,0
1619,999,999,1,0,52
1620,32,999,1,0,52
1621,920,22,1,0,52
1622,900,999,6,0,0
1623,900,999,1,0,11
1624,900,999,6,0,0
1625,32,999,1,0,52
1626,32,999,1,0,0
1627,32,999,1,0,52
1628,22,26,1,0,52
1629,32,999,6,0,10
1630,32,999,0,0,0
1631,50,999,1,0,52
1632,32,999,6,0,0
1633,50,999,0,0,0
1634,32,50,0,0,0
1635,999,999,1,0,52
1636,999,999,6,0,30
1637,999,999,6,0,0
1638,22,50,1,0,52
1639,32,50,6,0,31
1640,22,32,0,0,0
1641,32,50,0,0,0
1642,50,999,1,0,52
1643,32,999,6,0,0
1644,32,999,1,0,52
1645,50,920,6,0,0
1646,50,999,1,0,48
1647,32,999,1,0,52
1648,50,999,1,0,32
1649,939,999,1,0,52
1650,939,999,1,0,39
1651,939,999,0,0,0
1652,939,999,1,0,40
1653,939,999,0,0,0
1654,50,21,1,0,52
1655,920,999,1,0,52
1656,939,999,1,0,52
1657,939,999,0,0,0
1658,939,999,1,0,51
1659,210,999,1,0,52
1660,210,999,0,0,0
1661,995,999,1,0,52
1662,995,999,1,0,40
1663,995,999,0,0,0
1664,995,999,0,0,0
1665,32,999,1,0,52
1666,50,999,6,0,0
1667,32,50,0,0,0
1668,32,50,0,0,0
1669,939,999,1,0,45
1670,939,999,1,0,52
1671,900,999,1,0,52
1672,22,32,1,0,52
1673,425,999,2,0,52
1674,11,999,1,0,52
1675,11,999,6,0,52
1676,50,999,1,0,52
1677,999,999,1,0,52
1678,50,999,1,0,50
1679,50,999,0,0,0
1680,920,999,1,0,52
1681,920,999,1,0,20
1682,999,999,1,0,52
1683,32,22,1,0,52
1684,999,999,1,0,52
1685,920,999,1,0,52
1686,999,999,0,0,0
1687,50,999,1,0,52
1688,89,32,1,0,52
1689,32,50,1,0,52
1690,32,89,1,0,52
1691,195,999,6,0,0
1692,999,999,6,0,0
1693,900,999,1,0,52
1694,900,999,1,0,52
1695,900,999,0,0,0
1696,900,999,0,0,0
1697,50,999,2,0,0
1698,920,999,1,0,29
1699,50,920,1,0,52
1700,50,920,0,0,0
1701,50,920,0,0,0
1702,920,999,6,0,0
1703,900,999,6,1,52
1704,900,999,6,0,0
1705,920,999,6,0,1
1706,920,999,0,0,0
1707,999,999,1,0,52
1708,999,999,2,0,25
1709,999,999,0,0,0
1710,87,32,1,0,52
1711,50,22,6,0,0
1712,50,22,1,0,18
1713,87,22,0,0,0
1714,920,999,1,0,50
1715,920,999,1,0,38
1716,920,999,0,0,0
1717,920,999,0,0,0
1718,920,22,1,0,52
1719,920,88,6,0,0
1720,88,22,0,0,0
1721,88,22,0,0,0
1722,22,999,1,0,52
1723,999,999,6,0,3
1724,22,999,0,0,0
1725,22,999,0,0,0
1726,22,999,0,0,0
1727,22,999,0,0,0
1728,32,999,6,1,0
1729,32,999,1,0,52
1730,22,999,1,0,52
1731,999,999,6,0,0
1732,22,999,6,0,0
1733,939,999,1,0,24
1734,920,999,1,0,52
1735,920,999,1,0,12
1736,920,999,1,0,4
1737,920,999,1,0,52
1738,920,999,6,0,24
1739,32,999,1,0,52
1740,50,999,6,0,0
1741,939,999,6,0,0
1742,939,999,1,0,4
1743,999,999,1,0,52
1744,999,999,6,0,0
1745,999,999,0,0,0
1746,999,999,0,0,0
1747,999,999,0,0,0
1748,999,999,0,0,0
1749,999,999,0,0,0
1750,999,999,0,0,0
1751,999,999,0,0,0
1752,999,999,0,0,0
1753,999,999,6,1,0
1754,22,999,1,0,52
1755,22,999,6,0,0
1756,939,999,6,0,0
1757,939,999,6,0,0
1758,939,999,1,0,52
1759,939,999,6,0,0
1760,939,999,0,0,0
1761,939,999,0,0,0
1762,939,999,0,0,0
1763,939,999,0,0,0
1764,22,32,1,0,52
1765,939,999,1,0,52
1766,939,999,1,0,52
1767,999,999,6,0,0
1768,999,999,6,0,0
1769,920,50,1,0,40
1770,920,50,1,0,40
1771,920,21,0,0,0
1772,920,21,0,0,0
1773,900,999,1,0,42
1774,900,999,6,0,0
1775,900,999,6,0,0
1776,900,999,0,0,0
1777,900,999,0,0,0
1778,22,50,1,0,52
1779,32,88,6,0,0
1780,920,999,3,0,12
1781,939,999,3,0,24
1782,939,999,0,0,0
1783,920,999,1,0,52
1784,920,999,1,0,24
1785,920,999,0,0,0
1786,999,999,1,0,52
1787,999,999,1,0,52
1788,999,999,0,0,0
1789,999,999,0,0,0
1790,939,999,6,0,0
1791,939,999,1,0,52
1792,999,999,1,0,52
1793,999,999,1,0,52
1794,32,51,1,0,52
1795,939,999,1,0,52
1796,939,999,0,0,0
1797,939,999,1,0,52
1798,142,50,6,0,0
1799,939,999,0,0,0
1800,939,999,0,0,0
1801,939,999,1,1,40
1802,939,999,6,0,0
1803,939,999,1,0,52
1804,939,999,1,0,52
1805,939,999,1,0,52
1806,939,999,6,0,52
1807,999,999,1,0,52
1808,939,999,1,0,47
1809,148,50,1,0,52
1810,50,999,1,0,52
1811,999,999,1,0,52
1812,999,999,1,0,52
1813,999,999,1,0,12
1814,999,999,0,0,0
1815,999,999,0,0,0
1816,999,999,0,0,0
1817,181,999,1,0,36
1818,50,999,1,0,52
1819,996,999,0,0,0
1820,181,999,0,0,0
1821,32,999,6,0,0
1822,22,50,1,0,52
1823,22,920,1,0,18
1824,87,999,6,0,30
1825,22,999,0,0,0
1826,999,999,1,0,52
1827,32,999,1,0,52
1828,22,999,1,0,52
1829,22,999,6,0,0
1830,22,999,0,0,0
1831,996,999,1,0,52
1832,21,999,6,0,52
1833,21,99,0,0,0
1834,21,99,0,0,0
1835,87,999,1,0,52
1836,87,999,1,0,52
1837,32,999,6,1,43
1838,935,999,6,0,0
1839,900,999,1,0,52
1840,900,999,1,0,52
1841,900,999,3,0,13
1842,900,999,0,0,0
1843,32,50,1,0,52
1844,26,999,1,0,52
1845,142,999,6,0,0
1846,26,999,0,0,0
1847,22,50,1,0,52
1848,22,50,1,0,50
1849,22,50,0,0,0
1850,32,22,6,1,0
1851,32,22,6,0,2
1852,32,999,1,0,52
1853,32,920,1,0,52
1854,50,999,1,0,8
1855,50,999,1,0,51
1856,939,999,6,0,0
1857,939,999,6,0,0
1858,939,999,1,0,0
1859,939,999,0,0,0
1860,939,999,0,0,0
1861,939,999,6,0,0
1862,26,50,1,0,52
1863,22,999,1,0,52
1864,26,50,0,0,0
1865,88,999,1,0,52
1866,45,999,1,0,52
1867,939,999,1,0,52
1868,939,999,1,0,32
1869,939,999,0,0,0
1870,939,999,0,0,0
1871,153,999,1,0,52
1872,22,999,6,0,0
1873,21,999,1,0,52
1874,32,999,6,0,0
1875,32,21,0,0,0
1876,32,21,0,0,0
1877,924,999,6,0,3
1878,50,920,6,0,0
1879,50,920,6,0,0
1880,50,920,6,0,0
1881,51,32,1,0,29
1882,900,999,1,0,52
1883,900,999,0,0,0
1884,900,999,0,0,0
1885,50,999,1,0,52
1886,50,999,6,0,0
1887,261,999,4,0,52
1888,275,999,1,0,52
1889,261,275,0,0,0
1890,261,275,0,0,0
1891,32,999,1,0,52
1892,740,999,1,0,52
1893,706,999,1,0,52
1894,50,999,6,0,0
1895,706,50,0,0,0
1896,20,32,1,0,50
1897,50,22,1,0,52
1898,924,999,0,0,0
1899,924,999,0,0,0
1900,939,999,1,0,52
1901,999,999,1,0,52
1902,920,999,1,0,52
1903,920,21,6,0,50
1904,920,21,0,0,0
1905,939,999,1,0,52
1906,750,999,1,0,52
1907,750,999,1,0,52
1908,750,999,6,0,0
1909,999,999,1,0,10
1910,50,999,1,0,52
1911,291,999,6,0,0
1912,939,999,1,0,52
1913,82,999,3,0,0
1914,999,999,1,0,52
1915,50,999,1,0,52
1916,998,999,2,0,52
1917,148,998,3,0,0
1918,148,998,6,0,0
1919,999,999,1,0,52
1920,999,999,1,0,52
1921,900,999,1,0,52
1922,900,999,1,0,52
1923,900,999,1,0,52
1924,32,88,1,0,7
1925,939,999,1,0,42
1926,999,999,6,0,0
1927,32,50,1,0,52
1928,91,999,1,0,52
1929,32,91,0,0,0
1930,22,87,1,0,52
1931,706,999,1,0,41
1932,22,87,0,0,0
1933,706,999,1,0,48
1934,999,999,6,0,0
1935,32,271,1,0,52
1936,22,88,1,0,42
1937,939,999,1,0,52
1938,939,999,0,0,0
1939,32,24,1,0,52
1940,924,999,1,0,0
1941,21,920,4,0,52
1942,32,291,4,0,50
1943,50,32,4,0,30
1944,900,999,4,0,25
1945,900,999,4,0,36
1946,32,999,4,0,15
1947,900,999,4,0,10
1948,720,999,4,0,46
1949,32,999,4,0,52
1950,271,999,4,0,40
1951,900,999,4,0,52
1952,32,999,4,0,52
1953,97,32,4,0,52
1954,50,999,1,0,47
1955,50,999,0,0,0
1956,50,999,4,0,52
1957,50,999,0,0,0
1958,50,999,0,0,0
1959,924,999,4,0,52
1960,924,999,0,0,0
1961,32,999,4,0,52
1962,50,109,1,0,52
1963,50,920,1,0,52
1964,32,50,6,0,0
1965,999,999,0,0,0
1966,999,999,0,0,0
1967,999,999,0,0,0
1968,999,999,1,0,52
1969,900,999,4,0,52
1970,24,50,6,0,0
1971,89,50,0,0,0
1972,50,900,0,0,0
1973,615,999,1,0,52
1974,615,999,1,0,52
1975,615,999,0,0,0
1976,615,999,0,0,0
1977,999,999,1,0,52
1978,999,999,1,0,52
1979,999,999,0,0,0
1980,26,50,4,0,52
1981,50,999,4,0,52
1982,26,50,0,0,0
1983,26,50,0,0,0
1984,26,50,0,0,0
1985,900,999,1,0,50
1986,900,999,0,0,0
1987,900,999,1,0,45
1988,900,999,1,0,50
1989,900,999,0,0,0
1990,900,999,0,0,0
1991,26,999,1,0,52
1992,26,999,6,0,0
1993,26,999,1,0,52
1994,32,999,1,0,52
1995,50,32,1,0,52
1996,50,32,0,0,0
1997,50,32,0,0,0
1998,999,999,6,0,48
1999,999,999,1,0,52
2000,999,999,0,0,0
2001,32,999,1,0,52
2002,22,88,1,0,12
2003,32,999,6,0,0
2004,22,999,1,0,26
2005,22,999,1,0,52
2006,32,999,1,0,52
2007,50,999,1,0,50
2008,900,999,1,0,52
2009,900,999,0,0,0
2010,900,999,0,0,0
2011,900,999,6,0,0
2012,900,999,1,0,52
2013,900,999,6,0,0
2014,900,999,1,0,52
2015,900,999,1,0,52
2016,900,999,2,0,52
2017,900,999,1,0,52
2018,900,999,6,0,0
2019,900,999,6,0,0
2020,26,32,1,0,10
2021,32,920,1,0,52
2022,32,920,1,0,30
2023,32,920,0,0,0
2024,939,999,1,0,52
2025,939,999,1,0,52
2026,939,999,0,0,0
2027,999,999,0,0,0
2028,87,22,2,0,49
2029,87,22,6,0,10
2030,999,999,6,1,30
2031,26,999,6,0,0
2032,26,999,6,0,0
2033,996,999,6,0,0
2034,22,999,1,0,52
2035,999,999,1,0,52
2036,22,999,6,0,0
2037,50,999,1,0,40
2038,50,999,1,0,52
2039,999,999,1,0,52
2040,50,32,1,0,52
2041,920,999,6,0,50
2042,50,32,0,0,0
2043,50,999,6,0,0
2044,50,999,6,0,0
2045,939,999,1,0,52
2046,939,999,1,0,52
2047,939,999,0,0,0
2048,22,999,6,0,0
2049,22,50,1,0,52
2050,920,22,1,0,52
2051,920,50,0,0,0
2052,920,88,0,0,0
2053,50,920,1,0,52
2054,50,999,1,0,40
2055,50,999,6,0,0
2056,50,999,0,0,0
2057,939,999,6,0,20
2058,939,999,1,0,52
2059,939,999,6,0,0
2060,939,999,0,0,0
2061,939,999,0,0,0
2062,939,999,6,0,0
2063,999,999,1,0,22
2064,999,999,6,0,0
2065,999,999,0,0,0
2066,999,999,0,0,0
2067,87,999,1,0,52
2068,26,50,1,0,52
2069,32,22,1,0,52
2070,939,999,1,0,52
2071,939,999,1,0,52
2072,939,999,0,0,0
2073,999,999,6,0,0
2074,50,920,1,0,0
2075,50,920,0,0,0
2076,999,999,1,0,52
2077,999,999,1,0,52
2078,999,999,1,0,52
2079,50,920,1,0,52
2080,22,920,6,0,12
2081,22,920,0,0,0
2082,32,50,6,1,0
2083,26,88,6,0,0
2084,920,999,1,0,52
2085,999,999,1,0,49
2086,999,999,0,0,0
2087,999,999,1,0,10
2088,939,999,1,0,52
2089,939,999,3,0,35
2090,939,999,1,0,26
2091,26,920,1,0,52
2092,153,999,1,0,36
2093,153,920,0,0,0
2094,153,920,0,0,0
2095,939,999,1,0,52
2096,32,999,1,0,8
2097,939,999,0,0,0
2098,32,22,1,0,52
2099,924,999,1,0,52
2100,32,22,0,0,0
2101,999,999,1,0,52
2102,999,999,6,0,0
2103,999,999,0,0,0
2104,999,999,0,0,0
2105,999,999,0,0,0
2106,939,999,6,0,0
2107,939,999,0,0,0
2108,939,999,0,0,0
2109,939,999,0,0,0
2110,939,999,1,0,52
2111,939,999,3,0,23
2112,939,999,0,0,0
2113,999,999,1,0,48
2114,999,999,6,0,36
2115,939,999,1,1,52
2116,999,999,1,0,52
2117,999,999,6,0,0
2118,999,999,0,0,0
2119,920,999,6,0,0
2120,22,32,1,0,52
2121,939,999,1,0,52
2122,939,999,0,0,0
2123,939,999,1,0,16
2124,22,999,1,0,52
2125,22,999,1,0,52
2126,22,999,1,0,40
2127,22,999,6,0,0
2128,22,999,6,0,0
2129,32,22,6,1,0
2130,22,50,6,0,0
2131,924,999,6,0,0
2132,939,999,1,0,52
2133,939,999,1,0,52
2134,32,50,6,1,0
2135,32,50,6,0,0
2136,939,999,6,1,0
2137,939,999,6,0,0
2138,32,999,1,0,52
2139,88,999,1,0,52
2140,999,999,0,0,0
2141,999,999,0,0,0
2142,999,999,0,0,0
2143,939,999,1,0,52
2144,939,999,1,0,52
2145,920,999,1,0,50
2146,32,920,2,0,52
2147,920,32,0,0,0
2148,920,32,0,0,0
2149,920,50,1,0,26
2150,920,999,6,0,0
2151,920,50,0,0,0
2152,920,50,0,0,0
2153,939,999,1,0,52
2154,50,999,1,0,34
2155,939,999,6,0,0
2156,50,999,1,0,52
2157,939,999,6,0,2
2158,32,999,6,0,0
2159,940,999,1,0,52
2160,940,999,1,0,5
2161,940,999,3,0,6
2162,940,999,0,0,0
2163,940,999,0,0,0
2164,32,999,1,0,51
2165,920,999,1,0,18
2166,939,999,0,0,0
2167,32,999,0,0,0
2168,920,999,6,0,0
2169,939,999,1,0,50
2170,939,999,6,0,0
2171,939,999,0,0,0
2172,939,999,0,0,0
2173,32,50,1,0,52
2174,32,50,6,0,0
2175,32,50,1,0,10
2176,50,999,6,1,0
2177,431,999,6,0,0
2178,50,22,1,0,52
2179,21,50,2,0,25
2180,21,50,1,0,0
2181,21,50,1,0,0
2182,22,999,6,0,0
2183,50,999,6,0,0
2184,153,920,1,0,2
2185,22,920,6,0,28
2186,153,920,1,0,43
2187,153,920,0,0,0
2188,153,920,0,0,0
2189,999,999,6,0,0
2190,50,999,1,0,40
2191,50,999,1,0,38
2192,50,999,1,1,0
2193,51,999,6,0,0
2194,900,999,1,1,16
2195,900,999,1,0,52
2196,900,999,1,0,52
2197,900,999,0,0,0
2198,900,999,1,0,52
2199,900,999,6,0,0
2200,900,999,6,0,0
2201,50,999,6,0,50
2202,50,999,6,0,0
2203,50,999,0,0,0
2204,50,999,0,0,0
2205,50,999,0,0,0
2206,999,999,6,0,0
2207,50,999,1,0,0
2208,50,999,1,0,0
2209,999,999,1,0,12
2210,999,999,6,0,46
2211,999,999,1,0,0
2212,939,999,6,0,0
2213,939,999,6,0,0
2214,939,999,6,0,0
2215,939,999,6,0,0
2216,939,999,1,0,52
2217,939,999,1,0,52
2218,939,999,1,0,52
2219,939,999,1,0,52
2220,22,50,6,0,4
2221,22,50,6,0,0
